sido,exclusion_score,age,female,media_contact,region_size,region_women,region_women_10k
광주,3.3333333333333335,32,1,1,1,3081,0.3081
경기,3.066666666666667,32,1,1,2,46581,4.6581
경기,3.2666666666666666,32,1,1,2,46581,4.6581
경기,3.6,32,1,1,2,46581,4.6581
경기,3.6666666666666665,32,1,1,2,46581,4.6581
경기,3.2666666666666666,32,1,1,2,46581,4.6581
경기,2.933333333333333,32,1,1,3,46581,4.6581
서울,2.8666666666666667,33,0,1,1,23251,2.3251
서울,2.466666666666667,33,0,1,1,23251,2.3251
서울,3.2,33,0,1,1,23251,2.3251
서울,4.2,33,0,1,1,23251,2.3251
충북,3.933333333333333,33,0,0,2,5059,0.5059
충남,1.8666666666666667,33,0,1,3,8534,0.8534
충남,2.6,33,0,1,3,8534,0.8534
전북,4.066666666666666,33,0,1,2,5218,0.5218
전남,2.7333333333333334,33,0,1,3,6055,0.6055
경북,2.1333333333333333,33,0,1,2,7071,0.7071
제주,3.3333333333333335,33,0,1,2,2623,0.2623
부산,3.2,33,0,1,1,5998,0.5998
대구,2.0,33,0,1,1,4737,0.4737
대구,3.066666666666667,33,0,1,1,4737,0.4737
대구,2.8,33,0,1,1,4737,0.4737
인천,3.8,33,0,1,1,10645,1.0645
대전,3.0,33,0,0,1,3012,0.3012
울산,2.8666666666666667,33,0,1,1,2904,0.2904
세종,3.1333333333333333,33,0,1,2,754,0.0754
경기,3.6,33,0,1,2,46581,4.6581
경기,2.8666666666666667,33,0,1,2,46581,4.6581
경기,3.4,33,0,1,2,46581,4.6581
서울,2.8666666666666667,33,1,1,1,23251,2.3251
서울,3.1333333333333333,33,1,1,1,23251,2.3251
서울,2.8,33,1,1,1,23251,2.3251
서울,3.1333333333333333,33,1,1,1,23251,2.3251
서울,3.533333333333333,33,1,1,1,23251,2.3251
강원,3.3333333333333335,33,1,1,2,3611,0.3611
충북,2.2,33,1,1,2,5059,0.5059
충북,2.0,33,1,0,2,5059,0.5059
충북,2.8,33,1,0,3,5059,0.5059
충남,3.2,33,1,1,2,8534,0.8534
전북,3.533333333333333,33,1,1,2,5218,0.5218
전북,3.2666666666666666,33,1,1,2,5218,0.5218
전남,3.6666666666666665,33,1,1,2,6055,0.6055
경북,2.6666666666666665,33,1,1,2,7071,0.7071
경북,2.7333333333333334,33,1,1,2,7071,0.7071
경남,3.8,33,1,1,2,8711,0.8711
경남,2.1333333333333333,33,1,1,2,8711,0.8711
경남,3.533333333333333,33,1,1,3,8711,0.8711
경남,3.4,33,1,1,3,8711,0.8711
제주,2.4,33,1,1,2,2623,0.2623
대구,3.6,33,1,1,1,4737,0.4737
인천,2.2666666666666666,33,1,1,1,10645,1.0645
인천,1.5333333333333334,33,1,1,1,10645,1.0645
인천,3.2666666666666666,33,1,1,1,10645,1.0645
인천,3.466666666666667,33,1,1,1,10645,1.0645
인천,1.8666666666666667,33,1,1,1,10645,1.0645
인천,3.2666666666666666,33,1,1,1,10645,1.0645
광주,3.3333333333333335,33,1,1,1,3081,0.3081
대전,3.066666666666667,33,1,0,1,3012,0.3012
울산,3.533333333333333,33,1,1,1,2904,0.2904
울산,2.3333333333333335,33,1,1,1,2904,0.2904
세종,2.2,33,1,1,2,754,0.0754
세종,3.7333333333333334,33,1,1,3,754,0.0754
경기,2.2666666666666666,33,1,1,2,46581,4.6581
경기,2.8666666666666667,33,1,1,2,46581,4.6581
경기,2.7333333333333334,33,1,1,2,46581,4.6581
경기,3.4,33,1,1,2,46581,4.6581
경기,3.0,33,1,1,2,46581,4.6581
서울,3.466666666666667,34,0,1,1,23251,2.3251
서울,2.933333333333333,34,0,1,1,23251,2.3251
서울,3.0,34,0,1,1,23251,2.3251
서울,2.6666666666666665,34,0,1,1,23251,2.3251
강원,3.7333333333333334,34,0,1,2,3611,0.3611
충북,2.8,34,0,1,2,5059,0.5059
충남,1.8,34,0,1,2,8534,0.8534
충남,4.133333333333334,34,0,1,2,8534,0.8534
전남,3.2666666666666666,34,0,1,2,6055,0.6055
경북,3.6666666666666665,34,0,1,2,7071,0.7071
경북,3.6,34,0,1,2,7071,0.7071
제주,4.066666666666666,34,0,1,2,2623,0.2623
대구,3.533333333333333,34,0,1,1,4737,0.4737
대구,3.8666666666666667,34,0,1,1,4737,0.4737
대구,4.0,34,0,1,1,4737,0.4737
대구,3.8666666666666667,34,0,1,1,4737,0.4737
대구,3.933333333333333,34,0,1,1,4737,0.4737
대구,3.2,34,0,1,1,4737,0.4737
대구,2.933333333333333,34,0,1,1,4737,0.4737
대구,4.066666666666666,34,0,1,1,4737,0.4737
대구,3.8666666666666667,34,0,1,1,4737,0.4737
인천,3.3333333333333335,34,0,1,1,10645,1.0645
광주,2.2666666666666666,34,0,1,1,3081,0.3081
광주,2.8666666666666667,34,0,1,1,3081,0.3081
대전,3.533333333333333,34,0,1,1,3012,0.3012
울산,2.8666666666666667,34,0,1,1,2904,0.2904
세종,3.466666666666667,34,0,1,2,754,0.0754
경기,3.466666666666667,34,0,1,2,46581,4.6581
경기,2.7333333333333334,34,0,1,2,46581,4.6581
경기,4.0,34,0,1,2,46581,4.6581
서울,3.066666666666667,34,1,1,1,23251,2.3251
서울,2.8,34,1,1,1,23251,2.3251
서울,3.8,34,1,1,1,23251,2.3251
서울,2.6666666666666665,34,1,1,1,23251,2.3251
서울,4.0,34,1,1,1,23251,2.3251
서울,4.4,34,1,1,1,23251,2.3251
서울,3.6666666666666665,34,1,1,1,23251,2.3251
서울,4.0,34,1,1,1,23251,2.3251
서울,2.0,34,1,1,1,23251,2.3251
서울,3.533333333333333,34,1,0,1,23251,2.3251
충북,2.0,34,1,1,2,5059,0.5059
충북,3.8666666666666667,34,1,1,2,5059,0.5059
충북,2.8666666666666667,34,1,1,3,5059,0.5059
충북,3.0,34,1,0,3,5059,0.5059
충남,3.933333333333333,34,1,1,3,8534,0.8534
전남,2.933333333333333,34,1,1,2,6055,0.6055
경북,3.0,34,1,1,3,7071,0.7071
제주,4.266666666666667,34,1,1,2,2623,0.2623
제주,1.0,34,1,0,2,2623,0.2623
대구,3.0,34,1,1,1,4737,0.4737
대구,3.4,34,1,1,1,4737,0.4737
대구,3.8,34,1,1,1,4737,0.4737
대구,3.533333333333333,34,1,1,1,4737,0.4737
인천,2.6666666666666665,34,1,1,1,10645,1.0645
인천,2.933333333333333,34,1,1,1,10645,1.0645
인천,2.6,34,1,1,1,10645,1.0645
인천,3.533333333333333,34,1,1,1,10645,1.0645
인천,1.5333333333333334,34,1,0,1,10645,1.0645
광주,3.1333333333333333,34,1,1,1,3081,0.3081
광주,2.2666666666666666,34,1,1,1,3081,0.3081
광주,3.7333333333333334,34,1,1,1,3081,0.3081
대전,2.1333333333333333,34,1,1,1,3012,0.3012
대전,3.6666666666666665,34,1,1,1,3012,0.3012
대전,3.6666666666666665,34,1,1,1,3012,0.3012
울산,3.466666666666667,34,1,1,1,2904,0.2904
세종,3.066666666666667,34,1,0,2,754,0.0754
경기,2.7333333333333334,34,1,1,2,46581,4.6581
경기,3.533333333333333,34,1,1,3,46581,4.6581
경기,3.4,34,1,1,3,46581,4.6581
서울,3.533333333333333,35,0,1,1,23251,2.3251
서울,3.2,35,0,1,1,23251,2.3251
서울,3.2,35,0,1,1,23251,2.3251
서울,3.7333333333333334,35,0,1,1,23251,2.3251
서울,2.466666666666667,35,0,1,1,23251,2.3251
충북,2.8,35,0,0,2,5059,0.5059
충남,3.4,35,0,1,3,8534,0.8534
전북,1.6666666666666667,35,0,1,2,5218,0.5218
경남,4.133333333333334,35,0,1,2,8711,0.8711
제주,3.066666666666667,35,0,1,2,2623,0.2623
부산,3.6,35,0,1,1,5998,0.5998
부산,3.2666666666666666,35,0,1,1,5998,0.5998
부산,4.2,35,0,1,1,5998,0.5998
인천,2.6666666666666665,35,0,1,1,10645,1.0645
인천,3.933333333333333,35,0,1,1,10645,1.0645
인천,2.6,35,0,1,1,10645,1.0645
인천,3.466666666666667,35,0,1,1,10645,1.0645
인천,3.533333333333333,35,0,1,1,10645,1.0645
대전,2.933333333333333,35,0,1,1,3012,0.3012
세종,3.066666666666667,35,0,1,2,754,0.0754
세종,3.2666666666666666,35,0,1,3,754,0.0754
경기,3.4,35,0,1,2,46581,4.6581
경기,3.8,35,0,1,2,46581,4.6581
경기,3.3333333333333335,35,0,0,2,46581,4.6581
경기,2.933333333333333,35,0,1,3,46581,4.6581
경기,4.866666666666666,35,0,1,3,46581,4.6581
서울,3.0,35,1,1,1,23251,2.3251
서울,3.3333333333333335,35,1,1,1,23251,2.3251
강원,3.466666666666667,35,1,1,2,3611,0.3611
충북,4.6,35,1,1,2,5059,0.5059
충북,2.066666666666667,35,1,1,3,5059,0.5059
충북,3.6666666666666665,35,1,0,3,5059,0.5059
충남,3.0,35,1,1,2,8534,0.8534
충남,2.466666666666667,35,1,1,2,8534,0.8534
충남,2.2,35,1,1,2,8534,0.8534
전북,3.8,35,1,1,2,5218,0.5218
전남,3.2666666666666666,35,1,1,2,6055,0.6055
전남,2.7333333333333334,35,1,1,3,6055,0.6055
경북,2.8,35,1,1,2,7071,0.7071
경북,4.0,35,1,1,2,7071,0.7071
경남,2.066666666666667,35,1,1,3,8711,0.8711
제주,1.8,35,1,1,3,2623,0.2623
부산,3.3333333333333335,35,1,1,1,5998,0.5998
대구,3.6,35,1,1,1,4737,0.4737
대구,2.8666666666666667,35,1,1,1,4737,0.4737
인천,1.4666666666666666,35,1,1,1,10645,1.0645
인천,1.7333333333333334,35,1,1,1,10645,1.0645
인천,3.1333333333333333,35,1,1,1,10645,1.0645
인천,1.6,35,1,0,1,10645,1.0645
광주,4.066666666666666,35,1,1,1,3081,0.3081
광주,3.533333333333333,35,1,1,1,3081,0.3081
대전,3.466666666666667,35,1,1,1,3012,0.3012
대전,2.2666666666666666,35,1,0,1,3012,0.3012
울산,4.733333333333333,35,1,1,1,2904,0.2904
세종,2.8,35,1,1,3,754,0.0754
경기,4.133333333333334,35,1,1,2,46581,4.6581
경기,3.2666666666666666,35,1,1,2,46581,4.6581
경기,3.6,35,1,1,2,46581,4.6581
경기,2.7333333333333334,35,1,1,2,46581,4.6581
경기,3.8,35,1,1,3,46581,4.6581
서울,3.1333333333333333,36,0,1,1,23251,2.3251
서울,2.533333333333333,36,0,1,1,23251,2.3251
서울,2.533333333333333,36,0,1,1,23251,2.3251
서울,3.8,36,0,1,1,23251,2.3251
서울,3.466666666666667,36,0,0,1,23251,2.3251
강원,2.8666666666666667,36,0,1,2,3611,0.3611
강원,2.3333333333333335,36,0,1,3,3611,0.3611
충남,1.8666666666666667,36,0,1,2,8534,0.8534
전북,2.8666666666666667,36,0,1,2,5218,0.5218
전북,2.533333333333333,36,0,1,2,5218,0.5218
전남,3.4,36,0,1,2,6055,0.6055
전남,3.4,36,0,1,2,6055,0.6055
전남,3.066666666666667,36,0,1,3,6055,0.6055
경북,3.8666666666666667,36,0,1,2,7071,0.7071
경남,3.0,36,0,1,3,8711,0.8711
경남,2.8666666666666667,36,0,1,3,8711,0.8711
경남,2.466666666666667,36,0,1,3,8711,0.8711
부산,3.6666666666666665,36,0,1,1,5998,0.5998
부산,2.8666666666666667,36,0,1,1,5998,0.5998
부산,3.2,36,0,1,1,5998,0.5998
부산,3.1333333333333333,36,0,1,1,5998,0.5998
인천,1.4666666666666666,36,0,0,1,10645,1.0645
인천,1.6,36,0,0,1,10645,1.0645
광주,2.8666666666666667,36,0,1,1,3081,0.3081
광주,3.2666666666666666,36,0,1,1,3081,0.3081
광주,3.6,36,0,1,1,3081,0.3081
대전,2.7333333333333334,36,0,1,1,3012,0.3012
대전,3.3333333333333335,36,0,1,1,3012,0.3012
세종,3.1333333333333333,36,0,1,2,754,0.0754
세종,2.066666666666667,36,0,1,3,754,0.0754
경기,3.4,36,0,1,2,46581,4.6581
경기,2.8,36,0,1,2,46581,4.6581
경기,3.6,36,0,1,2,46581,4.6581
경기,2.6,36,0,1,2,46581,4.6581
경기,2.8,36,0,1,2,46581,4.6581
경기,1.8666666666666667,36,0,1,2,46581,4.6581
경기,3.6,36,0,0,2,46581,4.6581
서울,2.8,36,1,1,1,23251,2.3251
서울,3.0,36,1,1,1,23251,2.3251
서울,3.533333333333333,36,1,1,1,23251,2.3251
서울,3.533333333333333,36,1,1,1,23251,2.3251
강원,3.2,36,1,1,2,3611,0.3611
충북,2.6,36,1,0,3,5059,0.5059
충남,4.6,36,1,1,2,8534,0.8534
전남,3.6666666666666665,36,1,1,2,6055,0.6055
경북,3.466666666666667,36,1,1,2,7071,0.7071
경북,3.2666666666666666,36,1,1,3,7071,0.7071
제주,3.1333333333333333,36,1,1,2,2623,0.2623
제주,3.7333333333333334,36,1,1,2,2623,0.2623
부산,4.0,36,1,1,1,5998,0.5998
부산,2.8666666666666667,36,1,1,1,5998,0.5998
부산,3.6,36,1,1,1,5998,0.5998
대구,3.933333333333333,36,1,1,1,4737,0.4737
대구,3.933333333333333,36,1,1,1,4737,0.4737
인천,1.5333333333333334,36,1,1,1,10645,1.0645
인천,3.1333333333333333,36,1,1,1,10645,1.0645
인천,2.2,36,1,0,1,10645,1.0645
광주,2.6,36,1,1,1,3081,0.3081
광주,2.1333333333333333,36,1,1,1,3081,0.3081
광주,3.466666666666667,36,1,1,1,3081,0.3081
대전,2.6,36,1,1,1,3012,0.3012
대전,3.0,36,1,1,1,3012,0.3012
대전,3.466666666666667,36,1,1,1,3012,0.3012
대전,3.2,36,1,1,1,3012,0.3012
대전,3.6666666666666665,36,1,1,1,3012,0.3012
대전,3.4,36,1,0,1,3012,0.3012
경기,2.7333333333333334,36,1,1,2,46581,4.6581
경기,2.6,36,1,1,2,46581,4.6581
경기,4.133333333333334,36,1,1,2,46581,4.6581
경기,4.333333333333333,36,1,1,2,46581,4.6581
경기,3.2666666666666666,36,1,1,2,46581,4.6581
경기,3.3333333333333335,36,1,1,3,46581,4.6581
서울,3.1333333333333333,37,0,1,1,23251,2.3251
서울,2.466666666666667,37,0,1,1,23251,2.3251
서울,1.9333333333333333,37,0,1,1,23251,2.3251
서울,3.4,37,0,1,1,23251,2.3251
서울,3.066666666666667,37,0,1,1,23251,2.3251
강원,3.3333333333333335,37,0,1,2,3611,0.3611
충남,4.2,37,0,1,2,8534,0.8534
충남,3.2666666666666666,37,0,1,3,8534,0.8534
전북,2.8666666666666667,37,0,1,2,5218,0.5218
전남,3.066666666666667,37,0,1,2,6055,0.6055
전남,3.066666666666667,37,0,1,2,6055,0.6055
전남,3.066666666666667,37,0,1,3,6055,0.6055
경북,2.933333333333333,37,0,1,2,7071,0.7071
경북,3.3333333333333335,37,0,1,2,7071,0.7071
경북,3.466666666666667,37,0,1,2,7071,0.7071
제주,3.2,37,0,1,3,2623,0.2623
부산,3.6,37,0,1,1,5998,0.5998
부산,4.133333333333334,37,0,1,1,5998,0.5998
부산,4.333333333333333,37,0,1,1,5998,0.5998
부산,3.1333333333333333,37,0,1,1,5998,0.5998
부산,2.8,37,0,1,1,5998,0.5998
부산,3.2666666666666666,37,0,1,1,5998,0.5998
대구,1.9333333333333333,37,0,1,1,4737,0.4737
대구,3.2666666666666666,37,0,1,1,4737,0.4737
대구,3.6666666666666665,37,0,1,1,4737,0.4737
대구,3.0,37,0,0,1,4737,0.4737
인천,2.8,37,0,1,1,10645,1.0645
인천,3.933333333333333,37,0,1,1,10645,1.0645
인천,1.8,37,0,1,1,10645,1.0645
인천,2.8,37,0,1,1,10645,1.0645
광주,3.533333333333333,37,0,1,1,3081,0.3081
대전,2.6,37,0,1,1,3012,0.3012
대전,3.0,37,0,1,1,3012,0.3012
울산,4.0,37,0,1,1,2904,0.2904
세종,2.8666666666666667,37,0,1,2,754,0.0754
경기,2.8666666666666667,37,0,1,2,46581,4.6581
경기,3.8,37,0,1,2,46581,4.6581
경기,3.8666666666666667,37,0,1,2,46581,4.6581
경기,3.533333333333333,37,0,1,2,46581,4.6581
경기,3.066666666666667,37,0,1,2,46581,4.6581
경기,2.7333333333333334,37,0,1,2,46581,4.6581
경기,4.4,37,0,1,3,46581,4.6581
서울,2.8,37,1,1,1,23251,2.3251
서울,2.8,37,1,1,1,23251,2.3251
서울,2.066666666666667,37,1,1,1,23251,2.3251
서울,3.7333333333333334,37,1,1,1,23251,2.3251
강원,2.8,37,1,1,2,3611,0.3611
충북,3.0,37,1,1,3,5059,0.5059
충북,3.6,37,1,0,3,5059,0.5059
전북,3.2,37,1,1,2,5218,0.5218
전북,2.933333333333333,37,1,1,2,5218,0.5218
전남,2.466666666666667,37,1,1,2,6055,0.6055
전남,3.6666666666666665,37,1,0,2,6055,0.6055
경북,3.933333333333333,37,1,1,2,7071,0.7071
경북,3.066666666666667,37,1,0,3,7071,0.7071
경남,3.6666666666666665,37,1,1,2,8711,0.8711
경남,3.2666666666666666,37,1,1,2,8711,0.8711
경남,4.2,37,1,1,3,8711,0.8711
부산,3.4,37,1,1,1,5998,0.5998
대구,3.7333333333333334,37,1,1,1,4737,0.4737
인천,2.6,37,1,1,1,10645,1.0645
인천,1.6666666666666667,37,1,0,1,10645,1.0645
광주,4.066666666666666,37,1,1,1,3081,0.3081
대전,3.4,37,1,1,1,3012,0.3012
대전,3.0,37,1,1,1,3012,0.3012
대전,3.066666666666667,37,1,1,1,3012,0.3012
대전,3.066666666666667,37,1,1,1,3012,0.3012
대전,3.066666666666667,37,1,1,1,3012,0.3012
대전,3.2666666666666666,37,1,1,1,3012,0.3012
세종,3.0,37,1,1,2,754,0.0754
경기,4.533333333333333,37,1,1,2,46581,4.6581
경기,3.2,37,1,1,2,46581,4.6581
경기,4.2,37,1,1,2,46581,4.6581
경기,3.0,37,1,1,2,46581,4.6581
경기,2.8666666666666667,37,1,1,2,46581,4.6581
경기,3.0,37,1,1,2,46581,4.6581
경기,3.8,37,1,1,2,46581,4.6581
경기,3.533333333333333,37,1,1,2,46581,4.6581
경기,3.533333333333333,37,1,1,2,46581,4.6581
경기,2.533333333333333,37,1,0,2,46581,4.6581
경기,3.2,37,1,1,3,46581,4.6581
경기,2.6,37,1,1,3,46581,4.6581
서울,2.3333333333333335,38,0,1,1,23251,2.3251
서울,2.8666666666666667,38,0,1,1,23251,2.3251
서울,3.2,38,0,1,1,23251,2.3251
서울,2.1333333333333333,38,0,1,1,23251,2.3251
서울,3.8666666666666667,38,0,1,1,23251,2.3251
서울,2.3333333333333335,38,0,1,1,23251,2.3251
서울,2.0,38,0,1,1,23251,2.3251
서울,4.066666666666666,38,0,1,1,23251,2.3251
서울,2.4,38,0,1,1,23251,2.3251
강원,2.0,38,0,1,2,3611,0.3611
충남,3.4,38,0,1,2,8534,0.8534
충남,2.466666666666667,38,0,1,2,8534,0.8534
제주,3.6,38,0,1,2,2623,0.2623
제주,1.2666666666666666,38,0,1,3,2623,0.2623
부산,2.8,38,0,1,1,5998,0.5998
부산,3.066666666666667,38,0,1,1,5998,0.5998
부산,4.266666666666667,38,0,1,1,5998,0.5998
대구,3.6666666666666665,38,0,1,1,4737,0.4737
인천,3.4,38,0,1,1,10645,1.0645
인천,1.0,38,0,1,1,10645,1.0645
광주,3.3333333333333335,38,0,1,1,3081,0.3081
대전,3.3333333333333335,38,0,0,1,3012,0.3012
울산,3.1333333333333333,38,0,1,1,2904,0.2904
세종,3.6666666666666665,38,0,1,2,754,0.0754
경기,3.4,38,0,1,2,46581,4.6581
경기,3.3333333333333335,38,0,1,2,46581,4.6581
경기,2.8666666666666667,38,0,1,2,46581,4.6581
경기,3.2666666666666666,38,0,1,2,46581,4.6581
경기,3.533333333333333,38,0,1,2,46581,4.6581
경기,3.8666666666666667,38,0,1,3,46581,4.6581
경기,3.6666666666666665,38,0,1,3,46581,4.6581
서울,3.1333333333333333,38,1,1,1,23251,2.3251
서울,2.3333333333333335,38,1,1,1,23251,2.3251
서울,4.133333333333334,38,1,1,1,23251,2.3251
서울,3.2,38,1,1,1,23251,2.3251
서울,2.6666666666666665,38,1,1,1,23251,2.3251
서울,3.8666666666666667,38,1,1,1,23251,2.3251
서울,2.8,38,1,1,1,23251,2.3251
서울,3.6,38,1,1,1,23251,2.3251
서울,3.6,38,1,1,1,23251,2.3251
강원,3.3333333333333335,38,1,1,2,3611,0.3611
강원,2.066666666666667,38,1,1,2,3611,0.3611
강원,2.533333333333333,38,1,1,2,3611,0.3611
강원,2.4,38,1,1,2,3611,0.3611
충북,1.6666666666666667,38,1,1,2,5059,0.5059
충북,3.7333333333333334,38,1,1,3,5059,0.5059
충북,3.0,38,1,1,3,5059,0.5059
충남,2.933333333333333,38,1,1,2,8534,0.8534
충남,3.8,38,1,1,2,8534,0.8534
충남,1.8666666666666667,38,1,1,3,8534,0.8534
충남,3.1333333333333333,38,1,1,3,8534,0.8534
전북,3.2666666666666666,38,1,1,2,5218,0.5218
전남,3.2,38,1,1,2,6055,0.6055
전남,3.3333333333333335,38,1,1,2,6055,0.6055
경남,3.2,38,1,1,2,8711,0.8711
경남,4.0,38,1,1,2,8711,0.8711
경남,3.933333333333333,38,1,1,2,8711,0.8711
경남,2.7333333333333334,38,1,1,3,8711,0.8711
제주,4.533333333333333,38,1,1,3,2623,0.2623
제주,2.0,38,1,1,3,2623,0.2623
부산,3.6,38,1,1,1,5998,0.5998
부산,2.533333333333333,38,1,1,1,5998,0.5998
부산,4.0,38,1,1,1,5998,0.5998
대구,3.7333333333333334,38,1,1,1,4737,0.4737
대구,2.933333333333333,38,1,1,1,4737,0.4737
대구,3.2666666666666666,38,1,1,1,4737,0.4737
인천,1.8666666666666667,38,1,1,1,10645,1.0645
인천,3.066666666666667,38,1,1,1,10645,1.0645
인천,3.2666666666666666,38,1,1,1,10645,1.0645
인천,3.2,38,1,1,1,10645,1.0645
인천,1.6666666666666667,38,1,0,1,10645,1.0645
인천,1.5333333333333334,38,1,0,1,10645,1.0645
울산,3.6,38,1,1,1,2904,0.2904
울산,3.066666666666667,38,1,1,1,2904,0.2904
울산,3.2,38,1,1,1,2904,0.2904
세종,2.6,38,1,1,3,754,0.0754
경기,3.2666666666666666,38,1,1,2,46581,4.6581
경기,3.1333333333333333,38,1,1,2,46581,4.6581
경기,3.4,38,1,1,2,46581,4.6581
경기,3.2666666666666666,38,1,1,2,46581,4.6581
경기,3.6666666666666665,38,1,1,3,46581,4.6581
경기,2.466666666666667,38,1,1,3,46581,4.6581
서울,3.4,39,0,1,1,23251,2.3251
서울,1.8,39,0,1,1,23251,2.3251
서울,2.7333333333333334,39,0,1,1,23251,2.3251
서울,2.533333333333333,39,0,1,1,23251,2.3251
서울,3.066666666666667,39,0,1,1,23251,2.3251
강원,1.4,39,0,1,2,3611,0.3611
충북,3.2,39,0,1,2,5059,0.5059
충남,4.0,39,0,1,2,8534,0.8534
전북,3.2666666666666666,39,0,1,2,5218,0.5218
전북,3.3333333333333335,39,0,0,2,5218,0.5218
전남,3.0,39,0,1,2,6055,0.6055
전남,2.0,39,0,1,3,6055,0.6055
전남,3.2666666666666666,39,0,0,3,6055,0.6055
경북,2.466666666666667,39,0,1,2,7071,0.7071
경북,4.733333333333333,39,0,1,3,7071,0.7071
경남,2.533333333333333,39,0,1,2,8711,0.8711
경남,3.4,39,0,1,3,8711,0.8711
경남,3.0,39,0,1,3,8711,0.8711
제주,4.133333333333334,39,0,1,2,2623,0.2623
부산,4.266666666666667,39,0,1,1,5998,0.5998
부산,3.466666666666667,39,0,1,1,5998,0.5998
대구,2.933333333333333,39,0,1,1,4737,0.4737
대구,2.8,39,0,1,1,4737,0.4737
인천,3.0,39,0,1,1,10645,1.0645
인천,4.266666666666667,39,0,1,1,10645,1.0645
인천,3.1333333333333333,39,0,1,1,10645,1.0645
인천,1.6,39,0,0,1,10645,1.0645
인천,1.5333333333333334,39,0,0,1,10645,1.0645
광주,3.6,39,0,1,1,3081,0.3081
광주,3.6666666666666665,39,0,1,1,3081,0.3081
대전,3.533333333333333,39,0,1,1,3012,0.3012
울산,2.933333333333333,39,0,1,1,2904,0.2904
세종,2.3333333333333335,39,0,1,3,754,0.0754
경기,3.6,39,0,1,2,46581,4.6581
경기,3.6666666666666665,39,0,1,2,46581,4.6581
경기,3.0,39,0,1,2,46581,4.6581
경기,3.6666666666666665,39,0,1,2,46581,4.6581
경기,4.066666666666666,39,0,1,3,46581,4.6581
서울,2.6666666666666665,39,1,1,1,23251,2.3251
서울,2.6666666666666665,39,1,1,1,23251,2.3251
서울,2.933333333333333,39,1,1,1,23251,2.3251
서울,3.2,39,1,1,1,23251,2.3251
서울,3.4,39,1,1,1,23251,2.3251
서울,4.0,39,1,1,1,23251,2.3251
서울,2.0,39,1,1,1,23251,2.3251
강원,2.1333333333333333,39,1,1,2,3611,0.3611
강원,3.066666666666667,39,1,1,2,3611,0.3611
충북,3.0,39,1,1,3,5059,0.5059
충북,3.1333333333333333,39,1,1,3,5059,0.5059
충남,2.533333333333333,39,1,1,3,8534,0.8534
충남,1.3333333333333333,39,1,1,3,8534,0.8534
전북,2.7333333333333334,39,1,1,2,5218,0.5218
전남,2.6666666666666665,39,1,1,2,6055,0.6055
전남,2.4,39,1,1,3,6055,0.6055
전남,3.2666666666666666,39,1,1,3,6055,0.6055
전남,2.466666666666667,39,1,1,3,6055,0.6055
경북,3.066666666666667,39,1,1,2,7071,0.7071
경북,3.933333333333333,39,1,1,3,7071,0.7071
경북,4.933333333333334,39,1,1,3,7071,0.7071
경남,4.333333333333333,39,1,1,2,8711,0.8711
